fips,year,parameter_85101,parameter_88101,parameter_44201,parameter_42602,parameter_42401,parameter_42101
42027,2013,null,8.653909,0.042112,11.60119,2.714815,null
42027,1981,null,null,null,null,null,null
42027,1982,null,null,null,null,null,null
42027,1983,null,null,null,null,null,null
42027,2002,null,11.792692,0.060352,7.972182,10.411765,null
42027,2018,null,7.210127,0.043774,7.719626,0.082216,null
42027,1985,null,null,null,null,null,null
42027,2017,null,8.546556,0.046602,3.55287,0.9125,null
42027,2014,null,9.819949,0.040329,4.986386,1.802119,null
42027,1989,null,null,null,null,null,null
42027,1986,null,null,null,null,null,null
42027,1994,null,null,0.057813,null,null,null
42027,1987,null,null,null,null,null,null
42027,2022,null,null,null,null,null,null
42027,2023,null,null,null,null,null,null
34041,1980,null,null,null,46.086466,17.28169,1.420536
34041,2020,null,7.187592,0.04037,9.73573,1.142061,null
34041,2004,null,12.300909,null,null,null,null
34041,2016,null,9.367887,0.043902,25.672176,0.480906,null
34041,2000,null,13.975962,null,null,null,null
34041,1996,null,null,null,null,null,null
34041,1984,null,null,null,null,null,null
34041,2012,null,8.690855,0.039129,26.849275,3.892958,null
34041,1992,null,null,null,null,null,null
34041,2008,null,11.166964,null,null,null,null
34041,1988,null,null,null,null,null,null
34041,2005,null,13.554701,null,null,null,null
34041,1999,null,12.204167,null,null,null,null
34041,1993,null,null,null,null,null,null
34041,1991,null,null,null,null,null,null
34041,2011,null,9.111285,0.043116,14.20718,2.178844,null
34041,2007,null,13.0,null,null,null,null
34041,2009,null,8.616239,null,null,null,null
34041,1990,null,null,null,null,null,null
34041,2019,null,7.454791,0.035715,23.989256,0.368793,null
34041,2003,null,13.515455,null,null,null,null
34041,2010,null,9.354386,null,null,14.151515,null
34041,2001,null,13.383495,null,null,null,null
34041,2015,null,9.096491,0.037357,26.813031,0.476323,null
34041,1998,27.285714,null,null,null,null,null
34041,2006,null,11.317949,null,null,null,null
34041,1997,null,null,null,null,null,null
34041,1995,null,null,null,null,null,null
34041,2021,null,8.287153,0.041822,10.140659,0.877247,null
34041,2013,null,8.476724,0.045291,12.663226,4.408219,null
34041,1981,null,null,null,26.895957,23.829268,1.37311
34041,1982,null,null,null,null,17.490305,1.505263
34041,1983,null,null,null,null,null,null
34041,2002,null,12.774359,null,null,null,null
34041,2018,null,7.906563,0.039773,9.369328,0.51813,null
34041,1985,null,null,null,null,null,null
34041,2017,null,8.441306,0.034684,22.363636,0.343035,null
34041,2014,null,7.845378,0.042869,12.572635,0.972611,null
34041,1989,null,null,null,null,null,null
34041,1986,null,null,null,null,null,null
34041,1994,null,null,null,null,null,null
34041,1987,null,null,null,null,null,null
34041,2022,null,null,null,null,null,null
34041,2023,null,null,null,null,null,null
10001,1980,null,null,0.035083,null,4.143582,null
10001,2020,null,7.304068,0.044305,null,null,null
10001,2004,null,12.645455,0.05237,null,null,null
10001,2016,null,6.806913,0.049995,null,null,null
10001,2000,null,13.2,0.049005,null,null,null
10001,1996,null,null,0.052134,null,null,null
10001,1984,null,null,0.065411,null,11.637901,null
10001,2012,null,8.146953,0.054849,null,null,null
10001,1992,null,null,0.042266,null,8.642279,null
10001,2008,null,11.368696,0.049596,null,null,null
10001,1988,null,null,0.068402,null,10.955589,null
10001,2005,null,13.145833,0.05515,null,null,null
10001,1999,null,12.393269,0.05521,null,null,null
10001,1993,null,null,0.050435,null,19.778816,null
10001,1991,null,null,0.044322,null,9.309542,null
10001,2011,null,8.585841,0.051939,null,null,null
10001,2007,null,12.147059,0.054626,null,null,null
10001,2009,null,9.464957,0.043825,null,null,null
10001,1990,null,null,0.050271,null,7.073917,null
10001,2019,null,7.632198,0.049725,null,null,null
10001,2003,null,12.198165,0.048967,null,null,null
10001,2010,null,9.677193,0.04961,null,null,null
10001,2001,null,13.926829,0.058582,null,null,null
10001,2015,null,7.760479,0.044467,null,null,null
10001,1998,null,null,0.056721,null,null,null
10001,2006,null,11.850435,0.049222,null,null,null
10001,1997,null,null,0.053825,null,null,null
10001,1995,null,null,0.059878,null,null,null
10001,2021,null,7.517648,0.048155,null,null,null
10001,2013,null,8.142329,0.04427,null,null,null
10001,1981,null,null,0.022034,null,2.174266,null
10001,1982,null,null,0.034955,null,3.403929,null
10001,1983,null,null,0.070444,null,24.212329,null
10001,2002,null,13.162602,0.052995,null,null,null
10001,2018,null,6.624006,0.046724,null,null,null
10001,1985,null,null,0.066111,null,9.918261,null
10001,2017,null,6.802366,0.048069,null,null,null
10001,2014,null,8.195944,0.048254,null,null,null
10001,1989,null,null,0.0645,null,28.867314,null
10001,1986,null,null,0.05957,null,10.369647,null
10001,1994,null,null,0.051052,null,null,null
10001,1987,null,null,0.052165,null,8.60226,null
10001,2022,null,null,null,null,null,null
10001,2023,null,null,null,null,null,null
29213,1980,null,null,null,null,null,null
29213,2020,9.187131,null,null,null,null,null
29213,2004,14.640892,null,null,null,null,null
29213,2016,11.665648,null,0.043986,null,null,null
29213,2000,null,null,null,null,null,null
29213,1996,null,null,null,null,null,0.793183
29213,1984,null,null,null,null,null,null
29213,2012,13.523108,null,0.052846,null,null,null
29213,1992,null,null,null,null,null,null
29213,2008,12.863938,null,null,null,null,null
29213,1988,null,null,null,null,null,null
29213,2005,15.483979,null,null,null,null,null
29213,1999,null,null,null,null,null,null
29213,1993,null,null,null,null,null,1.006932
29213,1991,null,null,null,null,null,null
29213,2011,14.200152,null,0.047521,null,null,null
29213,2007,14.521261,null,null,null,null,null
29213,2009,11.962171,null,null,null,null,null
29213,1990,null,null,null,null,null,null
29213,2019,9.160868,null,null,null,null,null
29213,2003,13.504715,null,null,null,null,null
29213,2010,14.064371,null,0.051058,null,null,null
29213,2001,16.174385,null,null,null,null,null
29213,2015,11.598521,null,0.037715,null,null,null
29213,1998,null,null,null,null,null,null
29213,2006,12.333689,null,null,null,null,null
29213,1997,null,null,null,null,null,1.443459
29213,1995,null,null,null,null,null,0.684374
29213,2021,8.175617,null,null,null,null,null
29213,2013,11.517431,null,0.041967,null,null,null
29213,1981,null,null,null,null,null,null
29213,1982,null,null,null,null,null,null
29213,1983,null,null,null,null,null,null
29213,2002,14.131757,null,null,null,null,null
29213,2018,11.225689,null,null,null,null,null
29213,1985,null,null,null,null,null,null
29213,2017,10.803587,null,0.04198,null,null,null
29213,2014,13.280486,null,0.039262,null,null,null
29213,1989,null,null,null,null,null,null
29213,1986,null,null,null,null,null,null
29213,1994,null,null,null,null,null,0.786322
29213,1987,null,null,null,null,null,null
29213,2022,null,null,null,null,null,null
29213,2023,null,null,null,null,null,null
37057,1980,null,null,null,null,null,null
37057,2020,null,8.371752,null,null,null,null
37057,2004,null,15.129412,null,null,null,null
37057,2016,null,8.597653,null,null,null,null
37057,2000,null,18.050459,null,null,null,null
37057,1996,null,null,null,null,null,null
37057,1984,null,null,null,null,null,null
37057,2012,null,10.389256,null,null,null,null
37057,1992,null,null,null,null,null,null
37057,2008,null,13.648333,null,null,null,null
37057,1988,null,null,null,null,null,null
37057,2005,null,15.275862,null,null,null,null
37057,1999,24.568966,17.758,null,null,null,null
37057,1993,null,null,null,null,null,null
37057,1991,null,null,null,null,null,null
37057,2011,null,10.695868,null,null,null,null
37057,2007,null,14.675214,null,null,null,null
37057,2009,null,10.637815,null,null,null,null
37057,1990,null,null,null,null,null,null
37057,2019,null,8.87042,null,null,null,null
37057,2003,null,15.264407,null,null,null,null
37057,2010,null,12.076471,null,null,null,null
37057,2001,null,16.384906,null,null,null,null
37057,2015,null,11.080288,null,null,null,null
37057,1998,25.54386,null,null,null,null,null
37057,2006,null,15.109244,null,null,null,null
37057,1997,null,null,null,null,null,null
37057,1995,null,null,null,null,null,null
37057,2021,null,9.218182,null,null,null,null
37057,2013,null,9.268852,null,null,null,null
37057,1981,null,null,null,null,null,null
37057,1982,null,null,null,null,null,null
37057,1983,null,null,null,null,null,null
37057,2002,null,15.744144,null,null,null,null
37057,2018,null,9.36738,null,null,null,null
37057,1985,null,null,null,null,null,null
37057,2017,null,8.157904,null,null,null,null
37057,2014,null,10.773154,null,null,null,null
37057,1989,null,null,null,null,null,null
37057,1986,null,null,null,null,null,null
37057,1994,null,null,null,null,null,null
37057,1987,null,null,null,null,null,null
37057,2022,null,null,null,null,null,null
37057,2023,null,null,null,null,null,null
27017,1980,null,null,null,null,null,null
27017,2020,null,1.337148,0.039831,null,null,null
27017,2004,null,null,0.034862,2.862841,null,null
27017,2016,null,5.137702,0.034925,null,null,null
27017,2000,null,null,null,null,1.373993,null
27017,1996,null,null,null,null,null,null
27017,1984,null,null,null,null,null,null
27017,2012,null,null,0.040486,null,null,null
27017,1992,null,null,null,null,null,null
27017,2008,null,null,0.039894,null,null,null
27017,1988,null,null,null,null,null,null
27017,2005,null,null,0.044264,null,null,null
27017,1999,null,null,null,null,null,null
27017,1993,null,null,null,null,null,null
27017,1991,null,null,null,null,null,null
27017,2011,null,null,0.038275,null,null,null
27017,2007,null,null,0.042251,null,null,null
27017,2009,null,null,0.039642,null,null,null
27017,1990,null,null,null,10.289389,1.326435,0.419509
27017,2019,null,3.16452,0.037982,null,null,null
27017,2003,null,null,0.045988,4.810336,2.835616,null
27017,2010,null,null,0.040215,1.801566,null,null
27017,2001,null,null,0.035492,null,0.886386,null
27017,2015,null,6.680324,0.040745,null,null,null
27017,1998,null,null,null,null,null,null
27017,2006,null,null,0.040547,null,null,null
27017,1997,null,null,null,null,null,null
27017,1995,null,null,null,null,null,null
27017,2021,null,3.867148,0.04243,null,null,null
27017,2013,null,null,0.039289,null,null,null
27017,1981,null,null,null,null,null,null
27017,1982,null,null,null,null,null,null
27017,1983,null,null,null,null,null,null
27017,2002,null,null,0.040466,6.768,0.71732,null
27017,2018,null,4.639951,0.040288,null,null,null
27017,1985,null,null,null,null,null,null
27017,2017,null,4.596256,0.038681,null,null,null
27017,2014,null,null,0.033413,null,null,null
27017,1989,null,null,null,10.766187,0.864068,0.455937
27017,1986,null,null,null,null,null,null
27017,1994,null,null,null,null,null,null
27017,1987,null,null,null,null,null,null
27017,2022,null,null,null,null,null,null
27017,2023,null,null,null,null,null,null
17099,1980,null,null,0.052638,null,4.681716,null
17099,2020,null,null,null,null,0.258184,null
17099,2004,null,11.413559,null,null,null,null
17099,2016,null,null,null,null,0.998295,null
17099,2000,25.68232,15.246226,null,null,null,null
17099,1996,null,null,null,null,null,null
17099,1984,null,null,null,null,null,null
17099,2012,null,null,null,null,0.284456,null
17099,1992,null,null,null,null,null,null
17099,2008,null,10.567593,null,null,4.093973,null
17099,1988,null,null,null,null,null,null
17099,2005,null,14.044643,null,null,null,null
17099,1999,28.357143,null,null,null,null,null
17099,1993,null,null,null,null,null,null
17099,1991,null,null,null,null,null,null
17099,2011,null,null,null,null,1.997143,null
17099,2007,null,11.700877,null,null,38.033333,null
17099,2009,null,10.812931,null,null,0.596299,null
17099,1990,null,null,null,null,null,null
17099,2019,null,null,null,null,0.067075,null
17099,2003,null,12.975439,null,null,null,null
17099,2010,null,9.445133,null,null,0.706298,null
17099,2001,null,14.500877,null,null,null,null
17099,2015,null,null,null,null,1.950959,null
17099,1998,29.099174,null,null,null,null,null
17099,2006,null,11.77479,null,null,3.627824,null
17099,1997,null,null,null,null,null,null
17099,1995,null,null,null,null,null,null
17099,2021,null,null,null,null,0.969481,null
17099,2013,null,null,null,null,0.416058,null
17099,1981,null,null,0.050677,null,14.059524,null
17099,1982,null,null,0.041602,null,null,null
17099,1983,null,null,0.049989,null,null,null
17099,2002,null,14.780508,null,null,null,null
17099,2018,null,null,null,null,0.716575,null
17099,1985,null,null,null,null,null,null
17099,2017,null,null,null,null,2.515068,null
17099,2014,null,null,null,null,2.199438,null
17099,1989,null,null,null,null,null,null
17099,1986,null,null,null,null,null,null
17099,1994,null,null,null,null,null,null
17099,1987,null,null,null,null,null,null
17099,2022,null,null,null,null,0.675849,null
17099,2023,null,null,null,null,1.271111,null
29021,1980,null,null,null,null,null,null
29021,2020,21.803445,7.807348,null,null,null,null
29021,2004,null,11.569231,null,null,null,null
29021,2016,22.105032,8.169905,null,null,null,null
29021,2000,31.421488,11.919672,null,null,6.586466,null
29021,1996,null,null,null,null,8.381793,null
29021,1984,null,null,null,null,null,null
29021,2012,31.920592,10.505781,null,null,null,null
29021,1992,null,null,null,null,null,null
29021,2008,34.715909,12.035897,null,null,null,null
29021,1988,null,null,null,null,3.192898,null
29021,2005,null,14.53211,null,null,null,null
29021,1999,45.404255,12.449565,null,null,2.363198,null
29021,1993,null,null,null,null,null,null
